date,day_index,selected_candidate,planned_initial_energy_kwh,executed_initial_energy_kwh,actual_end_energy_kwh,realized_total_cost_yuan,plan_cost_yuan,emergency_cost_yuan,candidate_scores_completed_before_issue,latest_full_score_day_released,grid_purchase_kwh,emergency_kwh,spill_kwh,charge_kwh,discharge_kwh,commanded_charge_kwh,commanded_discharge_kwh
2025-04-07,96,cvar_t0.90_r0.20_g0.02,5145.02605110238,5174.398118601134,4712.107739212528,37725.072155911024,37725.072155911024,0.0,"{""nocvar_g0.00"": 37619.195383241284, ""cvar_t0.90_r0.05_g0.00"": 37073.30530526681, ""cvar_t0.90_r0.20_g0.00"": 36643.59792453658, ""cvar_t0.95_r0.05_g0.00"": 37073.30530526681, ""cvar_t0.95_r0.20_g0.00"": 36643.59792453658, ""nocvar_g0.02"": 37442.73670404323, ""cvar_t0.90_r0.05_g0.02"": 36803.371204601404, ""cvar_t0.90_r0.20_g0.02"": 36636.34695727642, ""cvar_t0.95_r0.05_g0.02"": 36803.371204601404, ""cvar_t0.95_r0.20_g0.02"": 36639.409282788976, ""nocvar_g0.05"": 37147.87411766264, ""cvar_t0.90_r0.05_g0.05"": 36892.62330385425, ""cvar_t0.90_r0.20_g0.05"": 36739.30207113002, ""cvar_t0.95_r0.05_g0.05"": 36908.396074369855, ""cvar_t0.95_r0.20_g0.05"": 36709.39511751934}",94,62849.11329377341,0.0,6284.756988449007,19672.096649688523,16350.459627697453,19672.096649688523,16350.459627697453
2025-04-08,97,cvar_t0.90_r0.20_g0.00,4716.988400026883,4712.107739212528,4338.893649780274,39817.84813222643,35836.528209172044,3981.3199230543855,"{""nocvar_g0.00"": 37460.57759644774, ""cvar_t0.90_r0.05_g0.00"": 36919.6098122701, ""cvar_t0.90_r0.20_g0.00"": 36399.39863377247, ""cvar_t0.95_r0.05_g0.00"": 36919.6098122701, ""cvar_t0.95_r0.20_g0.00"": 36399.39863377247, ""nocvar_g0.02"": 37273.376204986824, ""cvar_t0.90_r0.05_g0.02"": 36616.129901605, ""cvar_t0.90_r0.20_g0.02"": 36402.87578945093, ""cvar_t0.95_r0.05_g0.02"": 36618.913435744595, ""cvar_t0.95_r0.20_g0.02"": 36405.93811496349, ""nocvar_g0.05"": 36961.679466680005, ""cvar_t0.90_r0.05_g0.05"": 36704.9976846557, ""cvar_t0.90_r0.20_g0.05"": 36489.23583682447, ""cvar_t0.95_r0.05_g0.05"": 36719.195541023764, ""cvar_t0.95_r0.20_g0.05"": 36477.99816779982}",95,59673.77781939434,697.7853433690433,2349.5335591155863,21077.519302474568,17408.683315493436,21077.519302474568,17408.683315493436
2025-04-09,98,cvar_t0.90_r0.20_g0.00,4356.232072604214,4338.893649780274,4303.678438082226,57139.144058517224,35666.2293292142,21472.914729303022,"{""nocvar_g0.00"": 36387.200105726966, ""cvar_t0.90_r0.05_g0.00"": 35945.721452350655, ""cvar_t0.90_r0.20_g0.00"": 35448.4799449603, ""cvar_t0.95_r0.05_g0.00"": 35945.721452350655, ""cvar_t0.95_r0.20_g0.00"": 35448.4799449603, ""nocvar_g0.02"": 36280.97223012882, ""cvar_t0.90_r0.05_g0.02"": 35637.72890720033, ""cvar_t0.90_r0.20_g0.02"": 35450.73639604553, ""cvar_t0.95_r0.05_g0.02"": 35642.153688763145, ""cvar_t0.95_r0.20_g0.02"": 35453.79872155808, ""nocvar_g0.05"": 35965.295221962486, ""cvar_t0.90_r0.05_g0.05"": 35720.76589906896, ""cvar_t0.90_r0.20_g0.05"": 35535.95925239444, ""cvar_t0.95_r0.05_g0.05"": 35735.94995163671, ""cvar_t0.95_r0.20_g0.05"": 35526.311005822085}",96,59570.07562622912,3165.9796344731076,115.3074174493795,18516.47640586546,15030.039579279275,18516.47640586546,15030.039579279275
2025-04-10,99,cvar_t0.90_r0.20_g0.00,4298.759366173944,4303.678438082226,4423.844137236072,37753.022346511476,37512.1366610201,240.88568549137406,"{""nocvar_g0.00"": 36098.111244034786, ""cvar_t0.90_r0.05_g0.00"": 35726.68239127192, ""cvar_t0.90_r0.20_g0.00"": 35320.54612179158, ""cvar_t0.95_r0.05_g0.00"": 35726.68239127192, ""cvar_t0.95_r0.20_g0.00"": 35320.54612179158, ""nocvar_g0.02"": 36033.101124845554, ""cvar_t0.90_r0.05_g0.02"": 35529.168726393946, ""cvar_t0.90_r0.20_g0.02"": 35331.86387886835, ""cvar_t0.95_r0.05_g0.02"": 35531.91557876428, ""cvar_t0.95_r0.20_g0.02"": 35334.92620438089, ""nocvar_g0.05"": 35863.344437921995, ""cvar_t0.90_r0.05_g0.05"": 35616.606445201374, ""cvar_t0.90_r0.20_g0.05"": 35416.98850605125, ""cvar_t0.95_r0.05_g0.05"": 35633.06426609746, ""cvar_t0.95_r0.20_g0.05"": 35376.530768539174}",97,62921.463622265495,62.05195401632511,4416.761257418877,21041.933103286814,16935.816684423862,21041.933103286814,16935.816684423862
2025-04-11,100,cvar_t0.90_r0.20_g0.00,4407.398446657703,4423.844137236072,4726.009215159,14202.778069877273,14202.778069877273,0.0,"{""nocvar_g0.00"": 36914.51706453999, ""cvar_t0.90_r0.05_g0.00"": 36424.28646781993, ""cvar_t0.90_r0.20_g0.00"": 35731.11502075553, ""cvar_t0.95_r0.05_g0.00"": 36424.28646781993, ""cvar_t0.95_r0.20_g0.00"": 35731.11502075553, ""nocvar_g0.02"": 36732.69278014153, ""cvar_t0.90_r0.05_g0.02"": 36062.45990052669, ""cvar_t0.90_r0.20_g0.02"": 35742.27661818545, ""cvar_t0.95_r0.05_g0.02"": 36065.206752897015, ""cvar_t0.95_r0.20_g0.02"": 35745.338943698, ""nocvar_g0.05"": 36453.890367979584, ""cvar_t0.90_r0.05_g0.05"": 36002.15027604931, ""cvar_t0.90_r0.20_g0.05"": 35802.53233689919, ""cvar_t0.95_r0.05_g0.05"": 36018.6080969454, ""cvar_t0.95_r0.20_g0.05"": 35762.07459938711}",98,28239.74337425889,0.0,20003.00390102887,13937.5828233301,11017.493516766745,13937.5828233301,11017.493516766745
2025-04-12,101,cvar_t0.90_r0.20_g0.00,4736.531246171533,4726.009215159,4843.06933523886,14080.792441273876,14080.792441273876,0.0,"{""nocvar_g0.00"": 35911.54719291565, ""cvar_t0.90_r0.05_g0.00"": 35624.4228469405, ""cvar_t0.90_r0.20_g0.00"": 34938.70812073768, ""cvar_t0.95_r0.05_g0.00"": 35624.4228469405, ""cvar_t0.95_r0.20_g0.00"": 34938.70812073768, ""nocvar_g0.02"": 35904.19450002066, ""cvar_t0.90_r0.05_g0.02"": 35266.10616149367, ""cvar_t0.90_r0.20_g0.02"": 34951.497026308185, ""cvar_t0.95_r0.05_g0.02"": 35268.853013864005, ""cvar_t0.95_r0.20_g0.02"": 34954.55935182074, ""nocvar_g0.05"": 35652.75049631357, ""cvar_t0.90_r0.05_g0.05"": 35194.229941793434, ""cvar_t0.90_r0.20_g0.05"": 35008.18427664512, ""cvar_t0.95_r0.05_g0.05"": 35210.07623254895, ""cvar_t0.95_r0.20_g0.05"": 34967.726539133044}",99,27900.198488359194,0.0,16216.195645329151,13439.411499779833,10780.569206749791,13439.411499779833,10780.569206749791
2025-04-13,102,cvar_t0.90_r0.20_g0.00,4841.931739586734,4843.06933523886,4442.831991569243,37648.31289406828,36785.13052642204,863.1823676462359,"{""nocvar_g0.00"": 35801.1149256593, ""cvar_t0.90_r0.05_g0.00"": 35558.461174721575, ""cvar_t0.90_r0.20_g0.00"": 34877.014174864, ""cvar_t0.95_r0.05_g0.00"": 35558.461174721575, ""cvar_t0.95_r0.20_g0.00"": 34877.014174864, ""nocvar_g0.02"": 35841.96477551475, ""cvar_t0.90_r0.05_g0.02"": 35203.97966092673, ""cvar_t0.90_r0.20_g0.02"": 34890.238209302544, ""cvar_t0.95_r0.05_g0.02"": 35206.726513297064, ""cvar_t0.95_r0.20_g0.02"": 34893.300534815084, ""nocvar_g0.05"": 35596.365693063024, ""cvar_t0.90_r0.05_g0.05"": 35142.11521523463, ""cvar_t0.90_r0.20_g0.05"": 34956.06596076399, ""cvar_t0.95_r0.05_g0.05"": 35157.95791666781, ""cvar_t0.95_r0.20_g0.05"": 34908.53131987068}",100,61824.49957180872,129.34438643847167,4089.287801217647,20781.112015783565,17192.914342087344,20781.112015783565,17192.914342087344
2025-04-14,103,cvar_t0.90_r0.20_g0.00,4410.572726640285,4442.831991569243,4544.644619623542,35971.22512280379,35971.22512280379,0.0,"{""nocvar_g0.00"": 35726.436937126455, ""cvar_t0.90_r0.05_g0.00"": 35488.81829054291, ""cvar_t0.90_r0.20_g0.00"": 34807.197279033746, ""cvar_t0.95_r0.05_g0.00"": 35488.81829054291, ""cvar_t0.95_r0.20_g0.00"": 34807.197279033746, ""nocvar_g0.02"": 35705.76820404864, ""cvar_t0.90_r0.05_g0.02"": 35136.162369201906, ""cvar_t0.90_r0.20_g0.02"": 34823.581595009964, ""cvar_t0.95_r0.05_g0.02"": 35138.909221572234, ""cvar_t0.95_r0.20_g0.02"": 34823.58140967441, ""nocvar_g0.05"": 35462.97093618767, ""cvar_t0.90_r0.05_g0.05"": 35009.329326255465, ""cvar_t0.90_r0.20_g0.05"": 34860.00613118853, ""cvar_t0.95_r0.05_g0.05"": 35025.208208815304, ""cvar_t0.95_r0.20_g0.05"": 34844.300970327626}",101,60426.60709242859,0.0,3857.7583528905884,20785.187233100653,16744.370293562653,20785.187233100653,16744.370293562653
2025-04-15,104,cvar_t0.95_r0.20_g0.02,4524.463071907724,4544.644619623542,4542.752033653372,35300.83017395129,35300.83017395129,0.0,"{""nocvar_g0.00"": 36035.777136456054, ""cvar_t0.90_r0.05_g0.00"": 35387.614325498595, ""cvar_t0.90_r0.20_g0.00"": 34657.126770082294, ""cvar_t0.95_r0.05_g0.00"": 35387.614325498595, ""cvar_t0.95_r0.20_g0.00"": 34657.126770082294, ""nocvar_g0.02"": 36013.71351636854, ""cvar_t0.90_r0.05_g0.02"": 35397.88011829991, ""cvar_t0.90_r0.20_g0.02"": 34646.74092176246, ""cvar_t0.95_r0.05_g0.02"": 35324.795573707575, ""cvar_t0.95_r0.20_g0.02"": 34646.7407364269, ""nocvar_g0.05"": 35803.550354824765, ""cvar_t0.90_r0.05_g0.05"": 35306.980702736866, ""cvar_t0.90_r0.20_g0.05"": 35081.03990459856, ""cvar_t0.95_r0.05_g0.05"": 35322.67811162065, ""cvar_t0.95_r0.20_g0.05"": 34670.70628340679}",102,59165.97063499258,0.0,5356.858618772911,19323.086896102566,15653.403713216234,19323.086896102566,15653.403713216234
2025-04-16,105,cvar_t0.95_r0.20_g0.02,4518.8658051537095,4542.752033653372,4326.062868112654,40974.58577991392,35047.152265020486,5927.43351489343,"{""nocvar_g0.00"": 35830.76356957441, ""cvar_t0.90_r0.05_g0.00"": 35204.225723207426, ""cvar_t0.90_r0.20_g0.00"": 34419.87840379167, ""cvar_t0.95_r0.05_g0.00"": 35204.225723207426, ""cvar_t0.95_r0.20_g0.00"": 34419.87840379167, ""nocvar_g0.02"": 35819.19572010825, ""cvar_t0.90_r0.05_g0.02"": 35168.712106883904, ""cvar_t0.90_r0.20_g0.02"": 34410.38260671006, ""cvar_t0.95_r0.05_g0.02"": 35099.73024592282, ""cvar_t0.95_r0.20_g0.02"": 34410.3824213745, ""nocvar_g0.05"": 35601.71295400355, ""cvar_t0.90_r0.05_g0.05"": 35052.39844561268, ""cvar_t0.90_r0.20_g0.05"": 34845.70226925054, ""cvar_t0.95_r0.05_g0.05"": 35068.99362445789, ""cvar_t0.95_r0.20_g0.05"": 34434.64490114241}",103,58858.17835542087,873.1963882409599,547.9258089276191,18941.459124846646,15537.602140112434,18941.459124846646,15537.602140112434
2025-04-17,106,cvar_t0.95_r0.20_g0.02,4334.209383451707,4326.062868112654,4685.134172987552,36769.14719839579,36769.14719839579,0.0,"{""nocvar_g0.00"": 35540.31634895713, ""cvar_t0.90_r0.05_g0.00"": 34912.52774228775, ""cvar_t0.90_r0.20_g0.00"": 34147.72187379128, ""cvar_t0.95_r0.05_g0.00"": 34912.52774228775, ""cvar_t0.95_r0.20_g0.00"": 34147.72187379128, ""nocvar_g0.02"": 35538.53482888707, ""cvar_t0.90_r0.05_g0.02"": 34849.72707538637, ""cvar_t0.90_r0.20_g0.02"": 34144.08645416445, ""cvar_t0.95_r0.05_g0.02"": 34780.7452144253, ""cvar_t0.95_r0.20_g0.02"": 34144.08626882889, ""nocvar_g0.05"": 35302.488588226566, ""cvar_t0.90_r0.05_g0.05"": 34786.7016115832, ""cvar_t0.90_r0.20_g0.05"": 34580.00543522107, ""cvar_t0.95_r0.05_g0.05"": 34803.29679042842, ""cvar_t0.95_r0.20_g0.05"": 34168.94806711294}",104,61944.53786297865,0.0,5010.575492045968,19697.13603444882,15631.516013516137,19697.13603444882,15631.516013516137
2025-04-18,107,cvar_t0.95_r0.20_g0.02,4664.790290426444,4685.134172987552,5134.65511350737,13413.473006759677,13413.473006759677,0.0,"{""nocvar_g0.00"": 35632.49060343335, ""cvar_t0.90_r0.05_g0.00"": 34964.26515449101, ""cvar_t0.90_r0.20_g0.00"": 34104.178972188885, ""cvar_t0.95_r0.05_g0.00"": 34964.26515449101, ""cvar_t0.95_r0.20_g0.00"": 34104.178972188885, ""nocvar_g0.02"": 35604.12060904225, ""cvar_t0.90_r0.05_g0.02"": 34862.62726485605, ""cvar_t0.90_r0.20_g0.02"": 34102.7970521744, ""cvar_t0.95_r0.05_g0.02"": 34793.64540389497, ""cvar_t0.95_r0.20_g0.02"": 34102.79686683884, ""nocvar_g0.05"": 35305.53649025603, ""cvar_t0.90_r0.05_g0.05"": 34747.09730883364, ""cvar_t0.90_r0.20_g0.05"": 34537.68730204121, ""cvar_t0.95_r0.05_g0.05"": 34763.73000636642, ""cvar_t0.95_r0.20_g0.05"": 34126.62993393307}",105,27022.732438029292,0.0,17564.689253911452,14207.142917456138,11103.216916671636,14207.142917456138,11103.216916671636
2025-04-19,108,cvar_t0.95_r0.20_g0.02,5124.54461112174,5134.65511350737,5022.8304563321735,13302.921877617002,13302.921877617002,0.0,"{""nocvar_g0.00"": 35116.61279930333, ""cvar_t0.90_r0.05_g0.00"": 34479.921376987026, ""cvar_t0.90_r0.20_g0.00"": 33758.45142004522, ""cvar_t0.95_r0.05_g0.00"": 34479.921376987026, ""cvar_t0.95_r0.20_g0.00"": 33758.45142004522, ""nocvar_g0.02"": 35109.24429285574, ""cvar_t0.90_r0.05_g0.02"": 34439.51828234268, ""cvar_t0.90_r0.20_g0.02"": 33748.094474652826, ""cvar_t0.95_r0.05_g0.02"": 34370.5364213816, ""cvar_t0.95_r0.20_g0.02"": 33748.09428931727, ""nocvar_g0.05"": 34928.03835767535, ""cvar_t0.90_r0.05_g0.05"": 34394.11726170325, ""cvar_t0.90_r0.20_g0.05"": 34184.707254910805, ""cvar_t0.95_r0.05_g0.05"": 34410.749959236025, ""cvar_t0.95_r0.20_g0.05"": 33773.649886802676}",106,26538.180434515834,0.0,17140.25424533564,14283.627003357198,11670.380064177003,14283.627003357198,11670.380064177003
2025-04-20,109,cvar_t0.95_r0.20_g0.05,5024.741893693361,5022.8304563321735,4942.3591654587035,36355.55974621605,36355.55974621605,0.0,"{""nocvar_g0.00"": 35006.55789296231, ""cvar_t0.90_r0.05_g0.00"": 34400.22420410706, ""cvar_t0.90_r0.20_g0.00"": 33686.960152589, ""cvar_t0.95_r0.05_g0.00"": 34400.22420410706, ""cvar_t0.95_r0.20_g0.00"": 33686.960152589, ""nocvar_g0.02"": 34982.09391833515, ""cvar_t0.90_r0.05_g0.02"": 34313.22236253507, ""cvar_t0.90_r0.20_g0.02"": 33676.8596640622, ""cvar_t0.95_r0.05_g0.02"": 34244.24050157398, ""cvar_t0.95_r0.20_g0.02"": 33676.8596640622, ""nocvar_g0.05"": 34800.4532292487, ""cvar_t0.90_r0.05_g0.05"": 34267.173216079515, ""cvar_t0.90_r0.20_g0.05"": 34064.71329032681, ""cvar_t0.95_r0.05_g0.05"": 34283.7194813075, ""cvar_t0.95_r0.20_g0.05"": 33660.59015469673}",107,61079.69337789981,0.0,5341.683488509876,20277.311409698574,16497.046403641965,20277.311409698574,16497.046403641965
2025-04-21,110,cvar_t0.95_r0.20_g0.05,4970.677618416791,4942.3591654587035,4746.393071351922,35063.484083867756,35063.484083867756,0.0,"{""nocvar_g0.00"": 34932.89106764891, ""cvar_t0.90_r0.05_g0.00"": 34331.545002415, ""cvar_t0.90_r0.20_g0.00"": 33618.73261360471, ""cvar_t0.95_r0.05_g0.00"": 34331.545002415, ""cvar_t0.95_r0.20_g0.00"": 33618.73261360471, ""nocvar_g0.02"": 34912.58574214068, ""cvar_t0.90_r0.05_g0.02"": 34242.94493759394, ""cvar_t0.90_r0.20_g0.02"": 33609.58293393054, ""cvar_t0.95_r0.05_g0.02"": 34173.963076632856, ""cvar_t0.95_r0.20_g0.02"": 33609.58293393054, ""nocvar_g0.05"": 34726.23941452541, ""cvar_t0.90_r0.05_g0.05"": 34194.1028977229, ""cvar_t0.90_r0.20_g0.05"": 33992.19504334599, ""cvar_t0.95_r0.05_g0.05"": 34211.21425122009, ""cvar_t0.95_r0.20_g0.05"": 33591.64389598923}",108,58938.65132216495,0.0,7019.6567598718975,18833.9666508202,15431.882471860476,18833.9666508202,15431.882471860476
2025-04-22,111,cvar_t0.95_r0.20_g0.05,4728.864831176422,4746.393071351922,4639.387595615658,35643.64939230465,35643.64939230465,0.0,"{""nocvar_g0.00"": 34694.51447204798, ""cvar_t0.90_r0.05_g0.00"": 34112.116888876626, ""cvar_t0.90_r0.20_g0.00"": 33415.24258106053, ""cvar_t0.95_r0.05_g0.00"": 34112.116888876626, ""cvar_t0.95_r0.20_g0.00"": 33415.24258106053, ""nocvar_g0.02"": 34622.74593867168, ""cvar_t0.90_r0.05_g0.02"": 34010.571578070296, ""cvar_t0.90_r0.20_g0.02"": 33401.972670630515, ""cvar_t0.95_r0.05_g0.02"": 33941.78866983895, ""cvar_t0.95_r0.20_g0.02"": 33401.972670630515, ""nocvar_g0.05"": 34408.928828413125, ""cvar_t0.90_r0.05_g0.05"": 33856.59405442731, ""cvar_t0.90_r0.20_g0.05"": 33756.06022924107, ""cvar_t0.95_r0.05_g0.05"": 33874.557939695354, ""cvar_t0.95_r0.20_g0.05"": 33362.3632579775}",109,60207.34708439067,0.0,4441.002594569964,19524.842638508846,15911.427465354802,19524.842638508846,15911.427465354802
2025-04-23,112,cvar_t0.95_r0.20_g0.05,4677.201632242455,4639.387595615658,4961.029104492328,35711.737497578644,35711.737497578644,0.0,"{""nocvar_g0.00"": 34406.07629826067, ""cvar_t0.90_r0.05_g0.00"": 33904.6101692643, ""cvar_t0.90_r0.20_g0.00"": 33181.58206048678, ""cvar_t0.95_r0.05_g0.00"": 33904.6101692643, ""cvar_t0.95_r0.20_g0.00"": 33181.58206048678, ""nocvar_g0.02"": 34331.17703981778, ""cvar_t0.90_r0.05_g0.02"": 33807.76706052884, ""cvar_t0.90_r0.20_g0.02"": 33169.16174064321, ""cvar_t0.95_r0.05_g0.02"": 33738.99676859264, ""cvar_t0.95_r0.20_g0.02"": 33169.16174064321, ""nocvar_g0.05"": 34115.34576441071, ""cvar_t0.90_r0.05_g0.05"": 33627.028673064786, ""cvar_t0.90_r0.20_g0.05"": 33512.36770520863, ""cvar_t0.95_r0.05_g0.05"": 33645.235438080366, ""cvar_t0.95_r0.20_g0.05"": 33125.900267364035}",110,60487.8683903382,0.0,5095.513193539159,19489.269063912492,15496.830583780118,19489.269063912492,15496.830583780118
2025-04-24,113,cvar_t0.95_r0.20_g0.05,4972.837423459447,4961.029104492328,4834.134490214715,37365.915353060824,37365.915353060824,0.0,"{""nocvar_g0.00"": 34147.2365212193, ""cvar_t0.90_r0.05_g0.00"": 33656.25939565812, ""cvar_t0.90_r0.20_g0.00"": 32928.110249572295, ""cvar_t0.95_r0.05_g0.00"": 33656.25939565812, ""cvar_t0.95_r0.20_g0.00"": 32928.110249572295, ""nocvar_g0.02"": 34035.49542660235, ""cvar_t0.90_r0.05_g0.02"": 33570.606223312934, ""cvar_t0.90_r0.20_g0.02"": 32915.55142155858, ""cvar_t0.95_r0.05_g0.02"": 33501.835931376736, ""cvar_t0.95_r0.20_g0.02"": 32915.55142155858, ""nocvar_g0.05"": 33880.160827544554, ""cvar_t0.90_r0.05_g0.05"": 33388.927097216656, ""cvar_t0.90_r0.20_g0.05"": 33258.34750418002, ""cvar_t0.95_r0.05_g0.05"": 33407.2404285478, ""cvar_t0.95_r0.20_g0.05"": 32871.88006633543}",111,62909.01298246381,0.0,12656.804846568957,17243.718888130054,14081.617452235198,17243.718888130054,14081.617452235198
2025-04-25,114,cvar_t0.95_r0.20_g0.05,4839.5543850694075,4834.134490214715,4839.513363202829,12852.699805355587,12852.699805355587,0.0,"{""nocvar_g0.00"": 34004.637005265104, ""cvar_t0.90_r0.05_g0.00"": 33508.00638692559, ""cvar_t0.90_r0.20_g0.00"": 32785.88658720621, ""cvar_t0.95_r0.05_g0.00"": 33508.00638692559, ""cvar_t0.95_r0.20_g0.00"": 32785.88658720621, ""nocvar_g0.02"": 33883.116840313065, ""cvar_t0.90_r0.05_g0.02"": 33407.461246333354, ""cvar_t0.90_r0.20_g0.02"": 32774.15596092341, ""cvar_t0.95_r0.05_g0.02"": 33339.81197894728, ""cvar_t0.95_r0.20_g0.02"": 32774.15596092341, ""nocvar_g0.05"": 33704.05671265008, ""cvar_t0.90_r0.05_g0.05"": 33221.967305813865, ""cvar_t0.90_r0.20_g0.05"": 33095.273902253386, ""cvar_t0.95_r0.05_g0.05"": 33243.920801949884, ""cvar_t0.95_r0.20_g0.05"": 32730.20793091758}",112,26131.031301343624,0.0,21542.006458674536,13599.085299893635,11010.418107224545,13599.085299893635,11010.418107224545
2025-04-26,115,cvar_t0.95_r0.20_g0.05,4812.337907320631,4839.513363202829,4287.791374813694,12661.283647896176,12661.283647896176,0.0,"{""nocvar_g0.00"": 33907.05972202842, ""cvar_t0.90_r0.05_g0.00"": 33432.02867081804, ""cvar_t0.90_r0.20_g0.00"": 32713.124227561544, ""cvar_t0.95_r0.05_g0.00"": 33432.02867081804, ""cvar_t0.95_r0.20_g0.00"": 32713.124227561544, ""nocvar_g0.02"": 33802.34012597728, ""cvar_t0.90_r0.05_g0.02"": 33327.33204644917, ""cvar_t0.90_r0.20_g0.02"": 32703.01370302686, ""cvar_t0.95_r0.05_g0.02"": 33259.68277906309, ""cvar_t0.95_r0.20_g0.02"": 32703.01370302686, ""nocvar_g0.05"": 33617.12082562006, ""cvar_t0.90_r0.05_g0.05"": 33140.89524690354, ""cvar_t0.90_r0.20_g0.05"": 33024.272681512455, ""cvar_t0.95_r0.05_g0.05"": 33162.84874303956, ""cvar_t0.95_r0.20_g0.05"": 32659.206710176637}",113,25795.441653037797,0.0,23647.62764208197,13548.264037751153,11470.643660128659,13548.264037751153,11470.643660128659
2025-04-27,116,cvar_t0.95_r0.20_g0.05,4277.583473864728,4287.791374813694,4347.783617156305,36954.288755840615,34897.37150480343,2056.9172510371873,"{""nocvar_g0.00"": 33755.6524362004, ""cvar_t0.90_r0.05_g0.00"": 33297.58534360122, ""cvar_t0.90_r0.20_g0.00"": 32591.504750900076, ""cvar_t0.95_r0.05_g0.00"": 33297.58534360122, ""cvar_t0.95_r0.20_g0.00"": 32591.504750900076, ""nocvar_g0.02"": 33669.01058216477, ""cvar_t0.90_r0.05_g0.02"": 33194.62165641173, ""cvar_t0.90_r0.20_g0.02"": 32580.535896858542, ""cvar_t0.95_r0.05_g0.02"": 33130.182808673184, ""cvar_t0.95_r0.20_g0.02"": 32580.535896858542, ""nocvar_g0.05"": 33481.68625770708, ""cvar_t0.90_r0.05_g0.05"": 33005.110861208974, ""cvar_t0.90_r0.20_g0.05"": 32891.68146444325, ""cvar_t0.95_r0.05_g0.05"": 33027.30643379334, ""cvar_t0.95_r0.20_g0.05"": 32531.667909385917}",114,58978.600011077884,294.85625731611054,6893.434169208029,19750.304724969938,15943.753809117303,19750.304724969938,15943.753809117303
2025-04-28,117,cvar_t0.95_r0.20_g0.05,4391.523938836085,4347.783617156305,4496.350975477151,56678.87295140728,33751.96035762657,22926.9125937807,"{""nocvar_g0.00"": 33666.699371510644, ""cvar_t0.90_r0.05_g0.00"": 33205.55692507755, ""cvar_t0.90_r0.20_g0.00"": 32514.621185271484, ""cvar_t0.95_r0.05_g0.00"": 33205.55692507755, ""cvar_t0.95_r0.20_g0.00"": 32514.621185271484, ""nocvar_g0.02"": 33578.57064089189, ""cvar_t0.90_r0.05_g0.02"": 33115.76227244981, ""cvar_t0.90_r0.20_g0.02"": 32504.207927844775, ""cvar_t0.95_r0.05_g0.02"": 33051.32342471127, ""cvar_t0.95_r0.20_g0.02"": 32504.207927844775, ""nocvar_g0.05"": 33404.03657233324, ""cvar_t0.90_r0.05_g0.05"": 32927.46117583513, ""cvar_t0.90_r0.20_g0.05"": 32814.03177906941, ""cvar_t0.95_r0.05_g0.05"": 32949.65674841949, ""cvar_t0.95_r0.20_g0.05"": 32455.281985100908}",115,56754.797067869964,3384.5699962969775,69.90522962938451,17440.96787043228,13993.473352561385,17440.96787043228,13993.473352561385
2025-04-29,118,cvar_t0.95_r0.20_g0.05,4497.9797155992,4496.350975477151,4569.7429130609335,34543.22373631666,34543.22373631666,0.0,"{""nocvar_g0.00"": 33584.37106053828, ""cvar_t0.90_r0.05_g0.00"": 33118.99792788032, ""cvar_t0.90_r0.20_g0.00"": 32361.49214103225, ""cvar_t0.95_r0.05_g0.00"": 33118.99792788032, ""cvar_t0.95_r0.20_g0.00"": 32361.49214103225, ""nocvar_g0.02"": 33538.29750770778, ""cvar_t0.90_r0.05_g0.02"": 33004.78667974729, ""cvar_t0.90_r0.20_g0.02"": 32324.48703307368, ""cvar_t0.95_r0.05_g0.02"": 32944.11311967785, ""cvar_t0.95_r0.20_g0.02"": 32324.48703307368, ""nocvar_g0.05"": 33358.39692260513, ""cvar_t0.90_r0.05_g0.05"": 32856.61131673855, ""cvar_t0.90_r0.20_g0.05"": 32632.319754092598, ""cvar_t0.95_r0.05_g0.05"": 32881.107530780115, ""cvar_t0.95_r0.20_g0.05"": 32291.036438062445}",116,58333.39536751471,0.0,7382.391944151809,18167.036646688637,14649.246939992396,18167.036646688637,14649.246939992396
2025-04-30,119,cvar_t0.95_r0.20_g0.05,4543.521987219754,4569.7429130609335,4867.911932319853,36238.55521914506,36238.55521914506,0.0,"{""nocvar_g0.00"": 34315.73618681781, ""cvar_t0.90_r0.05_g0.00"": 33770.44865247397, ""cvar_t0.90_r0.20_g0.00"": 32958.36269518156, ""cvar_t0.95_r0.05_g0.00"": 33770.44865247397, ""cvar_t0.95_r0.20_g0.00"": 32958.36269518156, ""nocvar_g0.02"": 34272.58245737607, ""cvar_t0.90_r0.05_g0.02"": 33656.736572981274, ""cvar_t0.90_r0.20_g0.02"": 32921.27206565842, ""cvar_t0.95_r0.05_g0.02"": 33596.063012911836, ""cvar_t0.95_r0.20_g0.02"": 32921.27206565842, ""nocvar_g0.05"": 34099.37623527305, ""cvar_t0.90_r0.05_g0.05"": 33467.31896659999, ""cvar_t0.90_r0.20_g0.05"": 33221.74766649102, ""cvar_t0.95_r0.05_g0.05"": 33477.10193240258, ""cvar_t0.95_r0.20_g0.05"": 32880.46435046087}",117,61826.355785576954,0.0,9929.563786597215,17745.186570070444,14105.249004424037,17745.186570070444,14105.249004424037
